Size	Connectance	Basal_p	Network	Species	Persistence	in_Degree	out_Degree	STL	m12	m36	m38	m6	p(12, 0, 1)	p(12, 1, 0)	p(12, 1, 1)	p(36, 0, 1)	p(36, 2, 0)	p(38, 0, 2)	p(38, 1, 1)	p(38, 2, 0)	p(6, 0, 2)	p(6, 1, 0)
490	0.06	0.6	weddell	"sp320"	0.5352	184	6	2	1752	5852	2888	14556	1000	20	732	5842	10	2511	372	5	14325	231
490	0.06	0.6	weddell	"sp279"	0.59073	67	57	2	3749	5002	1745	3834	1	1225	2523	3792	1210	63	1296	386	2148	1686
490	0.06	0.6	weddell	"sp282"	0.59363	1	4	2	70	228	3	200	0	69	1	222	6	0	3	0	0	200
490	0.06	0.6	weddell	"sp55"	0.48443	37	0	3	1335	1395	222	444	1335	0	0	1395	0	222	0	0	444	0
490	0.06	0.6	weddell	"sp107"	0.59436	1	6	2	124	237	3	202	0	121	3	222	15	0	3	0	0	202
490	0.06	0.6	weddell	"sp311"	0.50699	16	23	3	1227	942	158	659	916	5	306	721	221	64	62	32	56	603
490	0.06	0.6	weddell	"sp397"	0.52607	6	9	3	634	476	62	216	397	233	4	442	34	10	50	2	5	211
490	0.06	0.6	weddell	"sp177"	0.66049	0	81	1	1885	2571	669	6401	0	1885	0	0	2571	0	0	669	0	6401
490	0.06	0.6	weddell	"sp441"	0.59482	1	42	2	477	945	141	4203	0	458	19	202	743	0	23	118	0	4203
490	0.06	0.6	weddell	"sp455"	0.66115	0	81	1	1885	2571	669	6401	0	1885	0	0	2571	0	0	669	0	6401
490	0.06	0.6	weddell	"sp76"	0.53444	14	1	3	54	406	0	129	14	26	14	406	0	0	0	0	91	38
490	0.06	0.6	weddell	"sp350"	0.58499	65	65	2	4059	5188	1943	3707	45	1108	2906	3428	1760	304	1319	320	1776	1931
490	0.06	0.6	weddell	"sp179"	0.65897	0	81	1	1885	2571	669	6401	0	1885	0	0	2571	0	0	669	0	6401
490	0.06	0.6	weddell	"sp61"	0.57356	81	6	2	806	5026	632	3225	461	10	335	5020	6	472	151	9	2768	457
490	0.06	0.6	weddell	"sp165"	0.59046	66	66	2	4532	6031	1040	4458	2	660	3870	4378	1653	62	486	492	2083	2375
490	0.06	0.6	weddell	"sp56"	0.48488	37	0	3	1335	1395	222	444	1335	0	0	1395	0	222	0	0	444	0
490	0.06	0.6	weddell	"sp36"	0.52211	60	0	2	1363	2314	154	1616	1363	0	0	2314	0	154	0	0	1616	0
490	0.06	0.6	weddell	"sp289"	0.51234	47	11	3	2578	1798	277	1555	2081	63	434	1763	35	174	83	20	907	648
490	0.06	0.6	weddell	"sp131"	0.65903	0	30	1	1301	319	116	2502	0	1301	0	0	319	0	0	116	0	2502
490	0.06	0.6	weddell	"sp248"	0.5933	1	28	2	262	458	145	2191	0	251	11	208	250	0	17	128	0	2191
490	0.06	0.6	weddell	"sp295"	0.65949	0	81	1	1885	2571	669	6401	0	1885	0	0	2571	0	0	669	0	6401
490	0.06	0.6	weddell	"sp125"	0.6597	0	81	1	1885	2571	669	6401	0	1885	0	0	2571	0	0	669	0	6401
490	0.06	0.6	weddell	"sp366"	0.50745	47	25	3	2622	1794	518	2569	1610	101	911	1661	133	87	264	167	994	1575
490	0.06	0.6	weddell	"sp229"	0.59341	1	42	2	477	945	141	4203	0	458	19	202	743	0	23	118	0	4203
490	0.06	0.6	weddell	"sp192"	0.58842	65	22	2	1235	4264	1049	3387	5	443	787	4139	125	300	643	106	1780	1607
490	0.06	0.6	weddell	"sp307"	0.53298	6	6	3	22	146	39	593	6	10	6	140	6	0	30	9	15	578
490	0.06	0.6	weddell	"sp212"	0.59451	1	1	2	21	225	0	77	0	20	1	225	0	0	0	0	0	77
490	0.06	0.6	weddell	"sp10"	0.53299	7	6	3	34	299	34	604	7	10	17	293	6	0	25	9	21	583
490	0.06	0.6	weddell	"sp268"	0.59375	2	26	2	330	479	127	2405	0	286	44	273	206	0	8	119	1	2404
490	0.06	0.6	weddell	"sp66"	0.59383	2	15	2	240	300	86	1704	0	222	18	269	31	0	12	74	1	1703
490	0.06	0.6	weddell	"sp142"	0.5857	69	6	2	539	4913	573	2331	79	73	387	4900	13	544	27	2	1802	529
490	0.06	0.6	weddell	"sp443"	0.5943	1	4	2	70	228	3	200	0	69	1	222	6	0	3	0	0	200
490	0.06	0.6	weddell	"sp122"	0.59443	1	6	2	11	226	14	603	0	10	1	220	6	0	5	9	0	603
490	0.06	0.6	weddell	"sp155"	0.65739	0	81	1	1885	2571	669	6401	0	1885	0	0	2571	0	0	669	0	6401
490	0.06	0.6	weddell	"sp448"	0.59399	1	42	2	477	945	141	4203	0	458	19	202	743	0	23	118	0	4203
490	0.06	0.6	weddell	"sp4"	0.59347	2	0	2	0	281	0	1	0	0	0	281	0	0	0	0	1	0
490	0.06	0.6	weddell	"sp149"	0.56492	91	48	2	3839	4522	2899	5478	93	492	3254	3735	787	1444	1114	341	2651	2827
490	0.06	0.6	weddell	"sp333"	0.59163	66	49	2	2947	4892	1210	5255	2	513	2432	4062	830	62	802	346	2083	3172
490	0.06	0.6	weddell	"sp415"	0.55442	116	13	2	2078	4638	2843	4849	1113	77	888	4617	21	2166	620	57	4504	345
490	0.06	0.6	weddell	"sp185"	0.65954	0	81	1	1885	2571	669	6401	0	1885	0	0	2571	0	0	669	0	6401
490	0.06	0.6	weddell	"sp204"	0.50898	33	8	2	1637	1474	211	861	1375	32	230	1448	26	175	34	2	353	508
490	0.06	0.6	weddell	"sp452"	0.59408	1	48	2	497	1169	184	4372	0	474	23	200	969	0	25	159	0	4372
490	0.06	0.6	weddell	"sp425"	0.58879	66	10	2	818	4903	68	2398	2	156	660	4864	39	62	0	6	2083	315
490	0.06	0.6	weddell	"sp17"	0.53607	34	26	3	961	1396	362	2730	34	286	641	1190	206	0	243	119	561	2169
490	0.06	0.6	weddell	"sp399"	0.59204	2	15	2	240	300	86	1704	0	222	18	269	31	0	12	74	1	1703
490	0.06	0.6	weddell	"sp385"	0.65612	0	81	1	1885	2571	669	6401	0	1885	0	0	2571	0	0	669	0	6401
490	0.06	0.6	weddell	"sp480"	0.52003	18	35	2	1779	1465	413	2513	715	611	453	1043	422	63	177	173	90	2423
490	0.06	0.6	weddell	"sp329"	0.51806	74	3	3	2749	2333	602	2293	2600	17	132	2332	1	510	90	2	2191	102
490	0.06	0.6	weddell	"sp463"	0.46623	18	1	3	656	664	49	129	646	0	10	664	0	41	8	0	112	17
490	0.06	0.6	weddell	"sp432"	0.65526	0	30	1	1301	319	116	2502	0	1301	0	0	319	0	0	116	0	2502
490	0.06	0.6	weddell	"sp473"	0.50004	114	24	2	4999	2072	2340	5994	3164	101	1734	1939	133	1195	1002	143	5246	748
490	0.06	0.6	weddell	"sp348"	0.59393	1	44	2	497	844	327	3642	0	476	21	202	642	0	23	304	0	3642
490	0.06	0.6	weddell	"sp58"	0.52951	11	32	2	1557	785	442	1270	593	924	40	404	381	15	312	115	40	1230
490	0.06	0.6	weddell	"sp372"	0.59358	1	43	2	497	980	148	4205	0	477	20	202	778	0	23	125	0	4205
490	0.06	0.6	weddell	"sp275"	0.59363	1	30	2	311	526	134	2933	0	298	13	208	318	0	17	117	0	2933
490	0.06	0.6	weddell	"sp80"	0.59377	61	25	2	957	4403	898	3413	0	281	676	4152	251	0	849	49	1830	1583
490	0.06	0.6	weddell	"sp245"	0.45606	58	1	3	1779	810	450	1228	1737	0	42	810	0	434	16	0	1219	9
490	0.06	0.6	weddell	"sp222"	0.47496	9	1	2	138	198	24	164	122	7	9	198	0	24	0	0	12	152
490	0.06	0.6	weddell	"sp474"	0.50788	85	25	3	4682	2748	966	4610	2938	101	1643	2615	133	317	482	167	3253	1357
490	0.06	0.6	weddell	"sp402"	0.59408	1	15	2	227	246	84	1705	0	222	5	215	31	0	10	74	0	1705
490	0.06	0.6	weddell	"sp113"	0.66072	0	81	1	1885	2571	669	6401	0	1885	0	0	2571	0	0	669	0	6401
490	0.06	0.6	weddell	"sp365"	0.50123	17	27	3	1060	1033	335	533	837	2	221	694	339	85	238	12	51	482
490	0.06	0.6	weddell	"sp103"	0.57481	78	23	2	1616	4281	1629	3731	72	466	1078	4137	144	804	716	109	2199	1532
490	0.06	0.6	weddell	"sp315"	0.48772	15	26	3	972	552	312	1818	590	106	276	402	150	23	114	175	82	1736
490	0.06	0.6	weddell	"sp303"	0.66224	0	81	1	1885	2571	669	6401	0	1885	0	0	2571	0	0	669	0	6401
490	0.06	0.6	weddell	"sp129"	0.5041	18	1	2	714	914	84	77	700	1	13	914	0	79	5	0	74	3
490	0.06	0.6	weddell	"sp97"	0.59482	1	30	2	311	526	134	2933	0	298	13	208	318	0	17	117	0	2933
490	0.06	0.6	weddell	"sp225"	0.59455	1	42	2	477	945	141	4203	0	458	19	202	743	0	23	118	0	4203
490	0.06	0.6	weddell	"sp72"	0.59319	1	5	2	124	234	1	244	0	119	5	225	9	0	0	1	0	244
490	0.06	0.6	weddell	"sp188"	0.50624	39	4	2	2109	1624	367	812	2039	64	6	1624	0	211	150	6	530	282
490	0.06	0.6	weddell	"sp231"	0.58552	69	6	2	539	4913	573	2331	79	73	387	4900	13	544	27	2	1802	529
490	0.06	0.6	weddell	"sp34"	0.4785	11	0	3	561	404	16	39	561	0	0	404	0	16	0	0	39	0
490	0.06	0.6	weddell	"sp44"	0.59348	1	4	2	70	228	3	200	0	69	1	222	6	0	3	0	0	200
490	0.06	0.6	weddell	"sp209"	0.5942	1	46	2	509	1103	157	4214	0	486	23	202	901	0	23	134	0	4214
490	0.06	0.6	weddell	"sp20"	0.59165	67	57	2	3749	5002	1745	3834	1	1225	2523	3792	1210	63	1296	386	2148	1686
490	0.06	0.6	weddell	"sp285"	0.57709	80	33	2	2634	4961	1670	4183	73	592	1969	4566	395	866	671	133	2294	1889
490	0.06	0.6	weddell	"sp104"	0.5282	4	50	3	1422	1190	390	1774	265	1123	34	183	1007	6	166	218	0	1774
490	0.06	0.6	weddell	"sp291"	0.53342	2	19	3	228	125	54	1936	2	190	36	6	119	0	2	52	1	1935
490	0.06	0.6	weddell	"sp263"	0.47013	44	17	3	1853	644	956	1402	1584	94	175	560	84	331	573	52	615	787
490	0.06	0.6	weddell	"sp172"	0.59237	1	30	2	311	526	134	2933	0	298	13	208	318	0	17	117	0	2933
490	0.06	0.6	weddell	"sp252"	0.59442	1	1	2	49	225	0	53	0	48	1	225	0	0	0	0	0	53
490	0.06	0.6	weddell	"sp87"	0.66143	0	81	1	1885	2571	669	6401	0	1885	0	0	2571	0	0	669	0	6401
490	0.06	0.6	weddell	"sp168"	0.51274	153	7	2	4296	2199	2520	9215	3231	15	1050	2179	20	2498	21	1	9130	85
490	0.06	0.6	weddell	"sp200"	0.59426	1	1	2	21	225	0	77	0	20	1	225	0	0	0	0	0	77
490	0.06	0.6	weddell	"sp456"	0.6577	0	81	1	1885	2571	669	6401	0	1885	0	0	2571	0	0	669	0	6401
490	0.06	0.6	weddell	"sp38"	0.46067	59	2	3	1971	1116	599	1202	1921	0	50	1116	0	530	68	1	1181	21
490	0.06	0.6	weddell	"sp468"	0.51352	42	25	2	2561	1665	536	2331	1578	101	882	1532	133	201	168	167	660	1671
490	0.06	0.6	weddell	"sp357"	0.65891	0	30	1	1301	319	116	2502	0	1301	0	0	319	0	0	116	0	2502
490	0.06	0.6	weddell	"sp43"	0.50858	75	25	2	3641	2267	804	3977	2102	101	1438	2134	133	200	437	167	2575	1402
490	0.06	0.6	weddell	"sp342"	0.59089	67	93	2	6039	6372	2912	3671	8	1509	4522	3169	3203	128	1709	1075	2083	1588
490	0.06	0.6	weddell	"sp347"	0.59281	60	26	2	1609	4745	356	3945	0	286	1323	4539	206	0	237	119	1770	2175
490	0.06	0.6	weddell	"sp53"	0.65869	0	81	1	1885	2571	669	6401	0	1885	0	0	2571	0	0	669	0	6401
490	0.06	0.6	weddell	"sp150"	0.55348	147	23	2	3335	5627	2207	10458	533	144	2658	5529	98	1329	723	155	9402	1056
490	0.06	0.6	weddell	"sp161"	0.5046	71	14	2	4438	1531	887	2758	3610	20	808	1469	62	672	186	29	1813	945
490	0.06	0.6	weddell	"sp134"	0.50052	20	7	2	404	638	88	738	315	13	76	629	9	12	64	12	178	560
490	0.06	0.6	weddell	"sp98"	0.54309	177	7	2	1357	6989	2657	13494	335	114	908	6979	10	2315	331	11	13261	233
490	0.06	0.6	weddell	"sp126"	0.58765	72	81	2	5538	6582	1911	5958	7	648	4883	3914	2668	390	949	572	2166	3792
490	0.06	0.6	weddell	"sp159"	0.59562	61	7	2	595	5016	6	2324	0	168	427	5001	15	0	0	6	1830	494
490	0.06	0.6	weddell	"sp195"	0.51342	18	30	2	1536	1168	356	2484	720	441	375	863	305	61	165	130	92	2392
490	0.06	0.6	weddell	"sp308"	0.594	1	6	2	11	226	14	603	0	10	1	220	6	0	5	9	0	603
490	0.06	0.6	weddell	"sp411"	0.5946	1	4	2	70	228	3	200	0	69	1	222	6	0	3	0	0	200
490	0.06	0.6	weddell	"sp181"	0.65589	0	81	1	1885	2571	669	6401	0	1885	0	0	2571	0	0	669	0	6401
490	0.06	0.6	weddell	"sp444"	0.59491	1	30	2	311	526	134	2933	0	298	13	208	318	0	17	117	0	2933
490	0.06	0.6	weddell	"sp421"	0.5952	1	44	2	485	1004	167	4369	0	465	20	201	803	0	24	143	0	4369
490	0.06	0.6	weddell	"sp141"	0.59305	1	1	2	21	225	0	77	0	20	1	225	0	0	0	0	0	77
490	0.06	0.6	weddell	"sp15"	0.65985	0	81	1	1885	2571	669	6401	0	1885	0	0	2571	0	0	669	0	6401
490	0.06	0.6	weddell	"sp65"	0.55169	130	21	2	2443	4849	2239	7926	629	139	1675	4771	78	1052	1055	132	7333	593
490	0.06	0.6	weddell	"sp368"	0.50847	47	25	3	2622	1794	518	2569	1610	101	911	1661	133	87	264	167	994	1575
490	0.06	0.6	weddell	"sp386"	0.51713	6	3	3	270	329	18	300	231	33	6	327	2	5	12	1	10	290
490	0.06	0.6	weddell	"sp23"	0.49349	11	2	3	1236	134	32	224	1208	17	11	134	0	20	11	1	35	189
490	0.06	0.6	weddell	"sp27"	0.4988	111	6	3	2123	2628	879	5861	1546	108	469	2622	6	673	197	9	5432	429
490	0.06	0.6	weddell	"sp339"	0.48855	9	25	3	610	453	296	1746	394	101	115	320	133	19	110	167	17	1729
490	0.06	0.6	weddell	"sp146"	0.59487	1	15	2	227	246	84	1705	0	222	5	215	31	0	10	74	0	1705
490	0.06	0.6	weddell	"sp416"	0.588	68	89	2	5807	6230	2792	3652	3	1479	4325	3184	3046	195	1727	870	2083	1569
490	0.06	0.6	weddell	"sp420"	0.59394	1	42	2	477	945	141	4203	0	458	19	202	743	0	23	118	0	4203
490	0.06	0.6	weddell	"sp207"	0.51478	22	32	3	1837	1265	377	950	1157	126	554	935	330	61	150	166	170	780
490	0.06	0.6	weddell	"sp217"	0.51035	39	26	2	1545	1282	549	2229	743	104	698	1143	139	47	316	186	694	1535
490	0.06	0.6	weddell	"sp327"	0.54798	173	12	2	2307	5892	3351	12408	608	109	1590	5869	23	2822	486	43	12056	352
490	0.06	0.6	weddell	"sp388"	0.59331	2	6	2	101	287	9	677	0	92	9	278	9	0	3	6	1	676
490	0.06	0.6	weddell	"sp271"	0.46217	8	21	3	268	309	189	465	191	25	52	153	156	19	116	54	9	456
490	0.06	0.6	weddell	"sp319"	0.53529	35	6	2	108	1518	155	1057	0	10	98	1512	6	34	112	9	561	496
490	0.06	0.6	weddell	"sp438"	0.56112	118	13	2	1088	6313	1004	7187	25	97	966	6260	53	411	568	25	6492	695
490	0.06	0.6	weddell	"sp381"	0.51503	17	22	2	1437	1025	264	2228	721	443	273	900	125	57	101	106	79	2149
490	0.06	0.6	weddell	"sp484"	0.57548	76	64	2	4411	5689	2105	6144	72	288	4051	4259	1430	706	813	586	2144	4000
490	0.06	0.6	weddell	"sp466"	0.59315	2	15	2	240	300	86	1704	0	222	18	269	31	0	12	74	1	1703
490	0.06	0.6	weddell	"sp470"	0.51192	55	24	3	3028	1909	691	2564	1958	98	972	1790	119	186	348	157	1299	1265
490	0.06	0.6	weddell	"sp406"	0.53425	6	6	3	22	146	39	593	6	10	6	140	6	0	30	9	15	578
490	0.06	0.6	weddell	"sp375"	0.58786	66	6	2	375	4902	389	2373	39	10	326	4896	6	310	70	9	1835	538
490	0.06	0.6	weddell	"sp361"	0.59459	2	64	2	372	1667	630	4770	0	288	84	237	1430	0	44	586	1	4769
490	0.06	0.6	weddell	"sp86"	0.6619	0	81	1	1885	2571	669	6401	0	1885	0	0	2571	0	0	669	0	6401
490	0.06	0.6	weddell	"sp83"	0.50128	40	3	2	2132	1642	367	771	2083	45	4	1642	0	248	116	3	532	239
490	0.06	0.6	weddell	"sp139"	0.53559	35	48	2	1804	2043	743	4134	0	492	1312	1256	787	34	368	341	561	3573
490	0.06	0.6	weddell	"sp414"	0.59392	1	30	2	311	526	134	2933	0	298	13	208	318	0	17	117	0	2933
490	0.06	0.6	weddell	"sp240"	0.46423	20	0	3	475	585	80	110	475	0	0	585	0	80	0	0	110	0
490	0.06	0.6	weddell	"sp12"	0.53534	7	6	3	34	299	34	604	7	10	17	293	6	0	25	9	21	583
490	0.06	0.6	weddell	"sp93"	0.5065	20	13	3	1559	840	162	558	1356	3	200	774	66	90	60	12	100	458
490	0.06	0.6	weddell	"sp325"	0.58669	69	21	2	1370	4561	944	3180	47	130	1193	4439	122	600	256	88	1746	1434
490	0.06	0.6	weddell	"sp256"	0.512	8	6	2	641	336	39	606	609	10	22	330	6	4	26	9	24	582
490	0.06	0.6	weddell	"sp221"	0.45769	66	1	3	1969	1190	659	1511	1920	0	49	1190	0	642	17	0	1503	8
490	0.06	0.6	weddell	"sp235"	0.52483	4	21	3	364	386	98	545	299	28	37	227	159	0	47	51	6	539
490	0.06	0.6	weddell	"sp109"	0.59584	1	1	2	49	225	0	53	0	48	1	225	0	0	0	0	0	53
490	0.06	0.6	weddell	"sp401"	0.59366	2	15	2	240	300	86	1704	0	222	18	269	31	0	12	74	1	1703
490	0.06	0.6	weddell	"sp394"	0.66054	0	81	1	1885	2571	669	6401	0	1885	0	0	2571	0	0	669	0	6401
490	0.06	0.6	weddell	"sp116"	0.52435	4	25	3	455	362	212	1800	299	101	55	229	133	0	45	167	6	1794
490	0.06	0.6	weddell	"sp100"	0.59315	1	43	2	496	979	149	4247	0	477	19	201	778	0	24	125	0	4247
490	0.06	0.6	weddell	"sp310"	0.54742	162	9	2	2407	6679	1101	12084	932	18	1457	6650	29	1093	1	7	11948	136
490	0.06	0.6	weddell	"sp176"	0.65806	0	81	1	1885	2571	669	6401	0	1885	0	0	2571	0	0	669	0	6401
490	0.06	0.6	weddell	"sp379"	0.51132	18	56	2	2031	2025	604	4143	720	466	845	865	1160	61	163	380	92	4051
490	0.06	0.6	weddell	"sp276"	0.53455	73	48	2	4141	2411	1091	5819	887	492	2762	1624	787	8	742	341	2620	3199
490	0.06	0.6	weddell	"sp281"	0.44853	55	1	3	1701	841	343	1167	1662	0	39	841	0	327	16	0	1158	9
490	0.06	0.6	weddell	"sp336"	0.49992	25	10	3	1515	1272	112	950	1272	57	186	1239	33	36	64	12	264	686
490	0.06	0.6	weddell	"sp191"	0.50221	27	25	3	1917	1319	317	2040	1275	101	541	1186	133	16	134	167	335	1705
490	0.06	0.6	weddell	"sp232"	0.58385	68	6	2	522	4876	399	2437	65	73	384	4863	13	373	24	2	1905	532
490	0.06	0.6	weddell	"sp77"	0.59531	1	43	2	497	980	148	4205	0	477	20	202	778	0	23	125	0	4205
490	0.06	0.6	weddell	"sp47"	0.51523	17	3	2	835	990	71	259	721	75	39	989	1	57	12	2	79	180
490	0.06	0.6	weddell	"sp334"	0.43879	26	0	3	494	239	154	171	494	0	0	239	0	154	0	0	171	0
490	0.06	0.6	weddell	"sp19"	0.59441	1	22	2	455	340	116	2240	0	443	12	215	125	0	10	106	0	2240
490	0.06	0.6	weddell	"sp178"	0.65772	0	81	1	1885	2571	669	6401	0	1885	0	0	2571	0	0	669	0	6401
490	0.06	0.6	weddell	"sp57"	0.66076	0	81	1	1885	2571	669	6401	0	1885	0	0	2571	0	0	669	0	6401
490	0.06	0.6	weddell	"sp211"	0.47615	21	1	2	798	817	67	168	785	0	13	817	0	59	8	0	151	17
490	0.06	0.6	weddell	"sp353"	0.50197	18	1	2	714	914	84	77	700	1	13	914	0	79	5	0	74	3
490	0.06	0.6	weddell	"sp288"	0.52601	11	25	3	1052	832	262	1799	746	101	205	699	133	25	70	167	30	1769
490	0.06	0.6	weddell	"sp37"	0.45366	53	0	3	1735	898	369	1009	1735	0	0	898	0	369	0	0	1009	0
490	0.06	0.6	weddell	"sp130"	0.59333	1	7	2	175	240	6	494	0	168	7	225	15	0	0	6	0	494
490	0.06	0.6	weddell	"sp296"	0.66067	0	81	1	1885	2571	669	6401	0	1885	0	0	2571	0	0	669	0	6401
490	0.06	0.6	weddell	"sp171"	0.59364	2	26	2	330	479	127	2405	0	286	44	273	206	0	8	119	1	2404
490	0.06	0.6	weddell	"sp228"	0.595	1	43	2	497	980	148	4205	0	477	20	202	778	0	23	125	0	4205
490	0.06	0.6	weddell	"sp304"	0.6621	0	81	1	1885	2571	669	6401	0	1885	0	0	2571	0	0	669	0	6401
490	0.06	0.6	weddell	"sp94"	0.5046	14	25	3	1012	826	361	1736	686	101	225	693	133	69	125	167	22	1714
490	0.06	0.6	weddell	"sp213"	0.5922	67	48	2	2884	5050	1229	5264	1	492	2391	4263	787	63	825	341	2148	3116
490	0.06	0.6	weddell	"sp11"	0.53696	7	6	3	34	299	34	604	7	10	17	293	6	0	25	9	21	583
490	0.06	0.6	weddell	"sp50"	0.59449	1	30	2	311	526	134	2933	0	298	13	208	318	0	17	117	0	2933
490	0.06	0.6	weddell	"sp440"	0.49339	2	0	3	96	98	1	0	96	0	0	98	0	1	0	0	0	0
490	0.06	0.6	weddell	"sp153"	0.56865	110	49	2	4729	5488	2321	8011	143	492	4094	4672	816	665	1296	360	5330	2681
490	0.06	0.6	weddell	"sp69"	0.56409	2	30	2	1301	319	177	2442	0	1301	0	0	319	1	60	116	0	2442
490	0.06	0.6	weddell	"sp18"	0.51312	51	25	3	2929	2047	593	2688	1829	101	999	1914	133	150	276	167	1125	1563
490	0.06	0.6	weddell	"sp258"	0.52238	20	6	2	978	747	129	678	910	10	58	741	6	58	62	9	132	546
490	0.06	0.6	weddell	"sp123"	0.59327	1	17	2	274	310	51	1458	0	268	6	214	96	0	11	40	0	1458
490	0.06	0.6	weddell	"sp7"	0.58859	64	43	2	2658	4956	1166	4755	63	486	2109	4340	616	236	643	287	1780	2975
490	0.06	0.6	weddell	"sp412"	0.59407	1	4	2	70	228	3	200	0	69	1	222	6	0	3	0	0	200
490	0.06	0.6	weddell	"sp186"	0.66195	0	81	1	1885	2571	669	6401	0	1885	0	0	2571	0	0	669	0	6401
490	0.06	0.6	weddell	"sp424"	0.52601	6	11	3	697	481	76	235	397	296	4	430	51	10	62	4	5	230
490	0.06	0.6	weddell	"sp203"	0.52868	5	20	3	559	540	88	1464	332	132	95	423	117	10	5	73	0	1464
490	0.06	0.6	weddell	"sp453"	0.66157	0	81	1	1885	2571	669	6401	0	1885	0	0	2571	0	0	669	0	6401
490	0.06	0.6	weddell	"sp371"	0.50274	50	11	2	2890	1332	503	1617	2380	17	493	1288	44	435	57	11	790	827
490	0.06	0.6	weddell	"sp398"	0.59565	2	15	2	240	300	86	1704	0	222	18	269	31	0	12	74	1	1703
490	0.06	0.6	weddell	"sp382"	0.51357	35	25	2	2440	1398	414	2187	1561	101	778	1265	133	150	97	167	445	1742
490	0.06	0.6	weddell	"sp483"	0.5043	20	6	2	991	904	107	641	834	73	84	891	13	69	36	2	121	520
490	0.06	0.6	weddell	"sp458"	0.66002	0	81	1	1885	2571	669	6401	0	1885	0	0	2571	0	0	669	0	6401
490	0.06	0.6	weddell	"sp462"	0.6575	0	81	1	1885	2571	669	6401	0	1885	0	0	2571	0	0	669	0	6401
490	0.06	0.6	weddell	"sp340"	0.47729	11	0	3	561	465	13	42	561	0	0	465	0	13	0	0	42	0
490	0.06	0.6	weddell	"sp423"	0.59387	1	42	2	477	945	141	4203	0	458	19	202	743	0	23	118	0	4203
490	0.06	0.6	weddell	"sp433"	0.57568	84	34	2	2789	5103	1667	4591	4	592	2193	4708	395	838	663	166	2648	1943
490	0.06	0.6	weddell	"sp214"	0.50901	83	20	2	3883	1442	1451	3594	2718	39	1126	1328	114	841	534	76	2562	1032
490	0.06	0.6	weddell	"sp59"	0.50015	33	10	2	2057	667	430	961	1892	17	148	623	44	247	182	1	281	680
490	0.06	0.6	weddell	"sp349"	0.59304	61	30	2	1346	3535	1901	2547	0	1301	45	3216	319	0	1785	116	1830	717
490	0.06	0.6	weddell	"sp272"	0.52468	12	48	2	1376	933	498	3850	462	492	422	146	787	3	154	341	63	3787
490	0.06	0.6	weddell	"sp40"	0.59534	1	22	2	455	340	116	2240	0	443	12	215	125	0	10	106	0	2240
490	0.06	0.6	weddell	"sp244"	0.59164	61	29	2	1098	4257	1150	3584	0	416	682	3914	343	0	1087	63	1830	1754
490	0.06	0.6	weddell	"sp490"	0.59395	2	15	2	240	300	86	1704	0	222	18	269	31	0	12	74	1	1703
490	0.06	0.6	weddell	"sp475"	0.66121	0	81	1	1885	2571	669	6401	0	1885	0	0	2571	0	0	669	0	6401
490	0.06	0.6	weddell	"sp405"	0.49123	13	4	3	667	688	47	69	570	65	32	687	1	22	20	5	56	13
490	0.06	0.6	weddell	"sp262"	0.46095	47	17	3	1924	438	974	1531	1629	89	206	354	84	329	593	52	752	779
490	0.06	0.6	weddell	"sp112"	0.59334	1	4	2	70	228	3	200	0	69	1	222	6	0	3	0	0	200
490	0.06	0.6	weddell	"sp392"	0.66122	0	81	1	1885	2571	669	6401	0	1885	0	0	2571	0	0	669	0	6401
490	0.06	0.6	weddell	"sp314"	0.48868	73	22	3	2826	1274	1568	2756	1951	103	772	1145	129	632	834	102	1996	760
490	0.06	0.6	weddell	"sp90"	0.65998	0	81	1	1885	2571	669	6401	0	1885	0	0	2571	0	0	669	0	6401
490	0.06	0.6	weddell	"sp253"	0.59304	1	31	2	273	527	163	2319	0	261	12	206	321	0	19	144	0	2319
490	0.06	0.6	weddell	"sp224"	0.58936	66	10	2	818	4903	68	2398	2	156	660	4864	39	62	0	6	2083	315
490	0.06	0.6	weddell	"sp300"	0.59065	61	32	2	1299	4153	1344	3620	0	611	688	3737	416	0	1264	80	1830	1790
490	0.06	0.6	weddell	"sp236"	0.5037	96	5	3	2776	2171	528	4554	2547	10	219	2165	6	263	261	4	4297	257
490	0.06	0.6	weddell	"sp189"	0.46784	17	0	3	647	629	34	102	647	0	0	629	0	34	0	0	102	0
490	0.06	0.6	weddell	"sp73"	0.58901	67	89	2	5788	6184	2750	3638	3	1468	4317	3244	2940	128	1646	976	2083	1555
490	0.06	0.6	weddell	"sp208"	0.65955	0	32	1	1301	319	177	2442	0	1301	0	0	319	0	0	177	0	2442
490	0.06	0.6	weddell	"sp30"	0.59247	1	47	2	478	1130	176	4371	0	456	22	200	930	0	25	151	0	4371
490	0.06	0.6	weddell	"sp331"	0.54871	173	20	2	3001	6790	3033	13387	224	132	2645	6673	117	2145	815	73	12733	654
490	0.06	0.6	weddell	"sp119"	0.52196	68	0	3	1163	2334	127	2151	1163	0	0	2334	0	127	0	0	2151	0
490	0.06	0.6	weddell	"sp105"	0.47364	1	48	4	1107	975	203	1930	6	1100	1	3	972	0	47	156	0	1930
490	0.06	0.6	weddell	"sp175"	0.595	1	30	2	311	526	134	2933	0	298	13	208	318	0	17	117	0	2933
