"Network" "S" "C" "Disturbance" "Motif" "Motif_slope"
"132" "50" "0.14" "0.6" "Chain" "-0.0412753314887027"
"132" "50" "0.14" "0.6" "Apparent" "0.00926399141012926"
"132" "50" "0.14" "0.6" "Direct" "0.197068077460363"
"132" "50" "0.14" "0.8" "Omnivory" "-0.0614929461519712"
"132" "50" "0.14" "0.8" "Chain" "-0.190939590709492"
"132" "50" "0.14" "0.8" "Apparent" "0.0940514974028484"
"132" "50" "0.14" "0.8" "Direct" "0.174594751195422"
"132" "50" "0.14" "1" "Omnivory" "0.0187159318947523"
"132" "50" "0.14" "1" "Chain" "-0.357536689545284"
"132" "50" "0.14" "1" "Apparent" "0.188500314549372"
"132" "50" "0.14" "1" "Direct" "0.123839219610719"
"133" "60" "0.1" "0" "Omnivory" "0.852084977916773"
"133" "60" "0.1" "0" "Chain" "-0.104022173711077"
"133" "60" "0.1" "0" "Apparent" "-0.436157073569138"
"133" "60" "0.1" "0" "Direct" "0.229541021581424"
"133" "60" "0.1" "0.2" "Omnivory" "0.69090402219008"
"133" "60" "0.1" "0.2" "Chain" "-0.154121952477292"
"133" "60" "0.1" "0.2" "Apparent" "-0.283761568170606"
"133" "60" "0.1" "0.2" "Direct" "0.174482625333005"
"133" "60" "0.1" "0.4" "Omnivory" "0.556581137280225"
"133" "60" "0.1" "0.4" "Chain" "-0.193711365217303"
"133" "60" "0.1" "0.4" "Apparent" "-0.172807533806362"
"133" "60" "0.1" "0.4" "Direct" "0.150512573812938"
"133" "60" "0.1" "0.6" "Omnivory" "0.433721584264744"
"133" "60" "0.1" "0.6" "Chain" "-0.241965371839617"
"133" "60" "0.1" "0.6" "Apparent" "-0.0836989943145078"
"133" "60" "0.1" "0.6" "Direct" "0.162580815031883"
"133" "60" "0.1" "0.8" "Omnivory" "0.333772109638071"
"133" "60" "0.1" "0.8" "Chain" "-0.283329650284275"
"133" "60" "0.1" "0.8" "Apparent" "-0.00990134995919952"
"133" "60" "0.1" "0.8" "Direct" "0.172422122356121"
"133" "60" "0.1" "1" "Omnivory" "0.251570350311633"
"133" "60" "0.1" "1" "Chain" "-0.32513523015251"
"133" "60" "0.1" "1" "Apparent" "0.0498079483693275"
"133" "60" "0.1" "1" "Direct" "0.19065616598992"
"134" "50" "0.14" "0" "Omnivory" "0.357988608156872"
"134" "50" "0.14" "0" "Chain" "0.128980615119722"
"134" "50" "0.14" "0" "Apparent" "-0.287045111530187"
"134" "50" "0.14" "0" "Direct" "0.126974052725304"
"134" "50" "0.14" "0.2" "Omnivory" "0.255846362945398"
"134" "50" "0.14" "0.2" "Chain" "0.0309140185124114"
"134" "50" "0.14" "0.2" "Apparent" "-0.183553286919862"
"134" "50" "0.14" "0.2" "Direct" "0.114445297353117"
"134" "50" "0.14" "0.4" "Omnivory" "0.202759434984581"
"134" "50" "0.14" "0.4" "Chain" "-0.038850947406547"
"134" "50" "0.14" "0.4" "Apparent" "-0.11927402619883"
"134" "50" "0.14" "0.4" "Direct" "0.110474790637146"
"134" "50" "0.14" "0.6" "Omnivory" "0.171008646809416"
"134" "50" "0.14" "0.6" "Chain" "-0.101582739243683"
"134" "50" "0.14" "0.6" "Apparent" "-0.0744394281462877"
"134" "50" "0.14" "0.6" "Direct" "0.118789543490102"
"134" "50" "0.14" "0.8" "Omnivory" "0.149003006360172"
"134" "50" "0.14" "0.8" "Chain" "-0.16038892104321"
"134" "50" "0.14" "0.8" "Apparent" "-0.0370307523271698"
"134" "50" "0.14" "0.8" "Direct" "0.129326620022104"
"134" "50" "0.14" "1" "Omnivory" "0.136174764428478"
"134" "50" "0.14" "1" "Chain" "-0.216170701180923"
"134" "50" "0.14" "1" "Apparent" "-0.00729374417543306"
"134" "50" "0.14" "1" "Direct" "0.143361152664613"
"135" "50" "0.14" "0" "Omnivory" "0.286717113058441"
"135" "50" "0.14" "0" "Chain" "-0.0398259725379437"
"135" "50" "0.14" "0" "Apparent" "-0.0318220379752968"
"135" "50" "0.14" "0" "Direct" "-0.0918998538419791"
"135" "50" "0.14" "0.2" "Omnivory" "0.175775699989508"
"135" "50" "0.14" "0.2" "Chain" "-0.0464425163294959"
"135" "50" "0.14" "0.2" "Apparent" "0.0388797054967837"
"135" "50" "0.14" "0.2" "Direct" "-0.120523168129513"
"135" "50" "0.14" "0.4" "Omnivory" "0.134469870365451"
"135" "50" "0.14" "0.4" "Chain" "-0.0565977349198521"
"135" "50" "0.14" "0.4" "Apparent" "0.0698451757941127"
"135" "50" "0.14" "0.4" "Direct" "-0.13061724281501"
"135" "50" "0.14" "0.6" "Omnivory" "0.132530263963612"
"135" "50" "0.14" "0.6" "Chain" "-0.0797262984626883"
"135" "50" "0.14" "0.6" "Apparent" "0.0465110297156745"
"135" "50" "0.14" "0.6" "Direct" "-0.0729863858539758"
"135" "50" "0.14" "0.8" "Omnivory" "0.150280436927655"
"135" "50" "0.14" "0.8" "Chain" "-0.0983636925229848"
"135" "50" "0.14" "0.8" "Apparent" "0.0260918306301152"
"135" "50" "0.14" "0.8" "Direct" "-0.0361398004502489"
"135" "50" "0.14" "1" "Omnivory" "0.183215720651031"
"135" "50" "0.14" "1" "Chain" "-0.119820342876906"
"135" "50" "0.14" "1" "Apparent" "0.00235512867450666"
"135" "50" "0.14" "1" "Direct" "-0.00128750109769921"
"136" "50" "0.14" "0" "Omnivory" "0.427876319788182"
"136" "50" "0.14" "0" "Chain" "0.158769261313012"
"136" "50" "0.14" "0" "Apparent" "-0.332174007350009"
"136" "50" "0.14" "0" "Direct" "0.0688318771584546"
"136" "50" "0.14" "0.2" "Omnivory" "0.332498814063871"
"136" "50" "0.14" "0.2" "Chain" "0.104581158245183"
"136" "50" "0.14" "0.2" "Apparent" "-0.261633630171936"
"136" "50" "0.14" "0.2" "Direct" "0.0793963133800081"
"136" "50" "0.14" "0.4" "Omnivory" "0.234999117972318"
"136" "50" "0.14" "0.4" "Chain" "0.0273701564274192"
"136" "50" "0.14" "0.4" "Apparent" "-0.199049141306979"
"136" "50" "0.14" "0.4" "Direct" "0.13505273363082"
"136" "50" "0.14" "0.6" "Omnivory" "0.171144774529689"
"136" "50" "0.14" "0.6" "Chain" "-0.0449372772988286"
"136" "50" "0.14" "0.6" "Apparent" "-0.134280186282069"
"136" "50" "0.14" "0.6" "Direct" "0.156699459602227"
"136" "50" "0.14" "0.8" "Omnivory" "0.131056781752001"
"136" "50" "0.14" "0.8" "Chain" "-0.128771467037252"
"136" "50" "0.14" "0.8" "Apparent" "-0.0791398460490355"
"136" "50" "0.14" "0.8" "Direct" "0.190944541736442"
"136" "50" "0.14" "1" "Omnivory" "0.0949361626117798"
"136" "50" "0.14" "1" "Chain" "-0.203258880101153"
"136" "50" "0.14" "1" "Apparent" "-0.030767617257394"
"136" "50" "0.14" "1" "Direct" "0.221778741013468"
"137" "50" "0.14" "0" "Omnivory" "0.222464804092376"
"137" "50" "0.14" "0" "Chain" "-0.0583378950713719"
"137" "50" "0.14" "0" "Apparent" "-0.261343597466533"
"137" "50" "0.14" "0" "Direct" "0.306318576624461"
"137" "50" "0.14" "0.2" "Omnivory" "0.193268030624604"
"137" "50" "0.14" "0.2" "Chain" "-0.0952298777869431"
"137" "50" "0.14" "0.2" "Apparent" "-0.188022115667389"
"137" "50" "0.14" "0.2" "Direct" "0.276308170233194"
"137" "50" "0.14" "0.4" "Omnivory" "0.187151734117657"
"137" "50" "0.14" "0.4" "Chain" "-0.147349981025157"
"137" "50" "0.14" "0.4" "Apparent" "-0.115872882126876"
"137" "50" "0.14" "0.4" "Direct" "0.251398754060151"
"137" "50" "0.14" "0.6" "Omnivory" "0.179265243619823"
"137" "50" "0.14" "0.6" "Chain" "-0.204652765319491"
"137" "50" "0.14" "0.6" "Apparent" "-0.0454951327963262"
"137" "50" "0.14" "0.6" "Direct" "0.240047029985558"
"137" "50" "0.14" "0.8" "Omnivory" "0.204582574296806"
"137" "50" "0.14" "0.8" "Chain" "-0.263223146525508"
"137" "50" "0.14" "0.8" "Apparent" "0.0156963732861704"
"137" "50" "0.14" "0.8" "Direct" "0.210359615951927"
"137" "50" "0.14" "1" "Omnivory" "0.20906041944016"
"137" "50" "0.14" "1" "Chain" "-0.332755822726253"
"137" "50" "0.14" "1" "Apparent" "0.0920013152011073"
"137" "50" "0.14" "1" "Direct" "0.193554255105633"
"138" "50" "0.18" "0" "Omnivory" "0.635000165126975"
"138" "50" "0.18" "0" "Chain" "0.0862619103721348"
"138" "50" "0.18" "0" "Apparent" "-0.241572631427874"
"138" "50" "0.18" "0" "Direct" "-0.343441626441017"
"138" "50" "0.18" "0.2" "Omnivory" "0.595089566331521"
"138" "50" "0.18" "0.2" "Chain" "0.0302045652397913"
"138" "50" "0.18" "0.2" "Apparent" "-0.16150119387521"
"138" "50" "0.18" "0.2" "Direct" "-0.360937959964045"
"138" "50" "0.18" "0.4" "Omnivory" "0.566336038523247"
"138" "50" "0.18" "0.4" "Chain" "-0.0394507829224635"
"138" "50" "0.18" "0.4" "Apparent" "-0.100096138135253"
"138" "50" "0.18" "0.4" "Direct" "-0.328852924094626"
"138" "50" "0.18" "0.6" "Omnivory" "0.573888335146781"
"138" "50" "0.18" "0.6" "Chain" "-0.126723778021187"
"138" "50" "0.18" "0.6" "Apparent" "-0.0533073141647572"
"138" "50" "0.18" "0.6" "Direct" "-0.275065284849504"
"138" "50" "0.18" "0.8" "Omnivory" "0.588744113204543"
"138" "50" "0.18" "0.8" "Chain" "-0.216932381936722"
"138" "50" "0.18" "0.8" "Apparent" "-0.00673150013810451"
"138" "50" "0.18" "0.8" "Direct" "-0.224464903117825"
"138" "50" "0.18" "1" "Omnivory" "0.610282027687628"
"138" "50" "0.18" "1" "Chain" "-0.313706037460169"
"138" "50" "0.18" "1" "Apparent" "0.0372394480151754"
"138" "50" "0.18" "1" "Direct" "-0.167629151573716"
"139" "70" "0.1" "0" "Omnivory" "0.314563836930321"
"139" "70" "0.1" "0" "Chain" "0.201666544876162"
"139" "70" "0.1" "0" "Apparent" "-0.456628559315444"
"139" "70" "0.1" "0" "Direct" "0.388339517175394"
"139" "70" "0.1" "0.2" "Omnivory" "0.200239369615657"
"139" "70" "0.1" "0.2" "Chain" "0.115615271463046"
"139" "70" "0.1" "0.2" "Apparent" "-0.315062984973955"
"139" "70" "0.1" "0.2" "Direct" "0.296806843447707"
"139" "70" "0.1" "0.4" "Omnivory" "0.165991166829126"
"139" "70" "0.1" "0.4" "Chain" "0.0342899698785496"
"139" "70" "0.1" "0.4" "Apparent" "-0.21024845375201"
"139" "70" "0.1" "0.4" "Direct" "0.223603248478961"
"139" "70" "0.1" "0.6" "Omnivory" "0.178652787883157"
"139" "70" "0.1" "0.6" "Chain" "-0.0367112462549324"
"139" "70" "0.1" "0.6" "Apparent" "-0.137577747708783"
"139" "70" "0.1" "0.6" "Direct" "0.170123011168891"
"139" "70" "0.1" "0.8" "Omnivory" "0.212661238120362"
"139" "70" "0.1" "0.8" "Chain" "-0.105179879665563"
"139" "70" "0.1" "0.8" "Apparent" "-0.0713871072963469"
"139" "70" "0.1" "0.8" "Direct" "0.113999085773756"
"139" "70" "0.1" "1" "Omnivory" "0.269240497419924"
"139" "70" "0.1" "1" "Chain" "-0.166233976685388"
"139" "70" "0.1" "1" "Apparent" "-0.0249046975872601"
"139" "70" "0.1" "1" "Direct" "0.0702245486365414"
"140" "50" "0.14" "0" "Omnivory" "0.695245989826665"
"140" "50" "0.14" "0" "Chain" "-0.0961366048723815"
"140" "50" "0.14" "0" "Apparent" "-0.497110666635183"
"140" "50" "0.14" "0" "Direct" "0.503177277035438"
"140" "50" "0.14" "0.2" "Omnivory" "0.566460425583948"
"140" "50" "0.14" "0.2" "Chain" "-0.167339754225515"
"140" "50" "0.14" "0.2" "Apparent" "-0.363110377751361"
"140" "50" "0.14" "0.2" "Direct" "0.453954439645831"
"140" "50" "0.14" "0.4" "Omnivory" "0.45469146495796"
"140" "50" "0.14" "0.4" "Chain" "-0.208449416292022"
"140" "50" "0.14" "0.4" "Apparent" "-0.243768159850278"
"140" "50" "0.14" "0.4" "Direct" "0.380842800996983"
"140" "50" "0.14" "0.6" "Omnivory" "0.364587697189975"
"140" "50" "0.14" "0.6" "Chain" "-0.24408838604614"
"140" "50" "0.14" "0.6" "Apparent" "-0.137938125928234"
"140" "50" "0.14" "0.6" "Direct" "0.31068514111339"
"140" "50" "0.14" "0.8" "Omnivory" "0.274093896609584"
"140" "50" "0.14" "0.8" "Chain" "-0.269130601401881"
"140" "50" "0.14" "0.8" "Apparent" "-0.0387153678683432"
"140" "50" "0.14" "0.8" "Direct" "0.238622194546499"
"140" "50" "0.14" "1" "Omnivory" "0.195314884120237"
"140" "50" "0.14" "1" "Chain" "-0.297158498218555"
"140" "50" "0.14" "1" "Apparent" "0.0706349754815801"
"140" "50" "0.14" "1" "Direct" "0.146367299135574"
"141" "50" "0.14" "0" "Omnivory" "0.234602265641584"
"141" "50" "0.14" "0" "Chain" "0.264142291637453"
"141" "50" "0.14" "0" "Apparent" "-0.430095865740523"
"141" "50" "0.14" "0" "Direct" "0.38903233669907"
"141" "50" "0.14" "0.2" "Omnivory" "0.14249649394168"
"141" "50" "0.14" "0.2" "Chain" "0.1723809030066"
"141" "50" "0.14" "0.2" "Apparent" "-0.30651345769765"
"141" "50" "0.14" "0.2" "Direct" "0.321610801525808"
"141" "50" "0.14" "0.4" "Omnivory" "0.113104116978719"
"141" "50" "0.14" "0.4" "Chain" "0.0489123732325655"
"141" "50" "0.14" "0.4" "Apparent" "-0.186664876937693"
"141" "50" "0.14" "0.4" "Direct" "0.256328348923026"
"141" "50" "0.14" "0.6" "Omnivory" "0.156097903839853"
"141" "50" "0.14" "0.6" "Chain" "-0.0860622422421971"
"141" "50" "0.14" "0.6" "Apparent" "-0.0860840278142022"
"141" "50" "0.14" "0.6" "Direct" "0.185436461355935"
"141" "50" "0.14" "0.8" "Omnivory" "0.232955556729775"
"141" "50" "0.14" "0.8" "Chain" "-0.226915573790133"
"141" "50" "0.14" "0.8" "Apparent" "-0.00309622800194763"
"141" "50" "0.14" "0.8" "Direct" "0.13121221020595"
"141" "50" "0.14" "1" "Omnivory" "0.314758347612021"
"141" "50" "0.14" "1" "Chain" "-0.374368772168566"
"141" "50" "0.14" "1" "Apparent" "0.0861302568699001"
"141" "50" "0.14" "1" "Direct" "0.0624708735051199"
"142" "50" "0.14" "0" "Omnivory" "0.241466334045654"
"142" "50" "0.14" "0" "Chain" "0.458281489272256"
"142" "50" "0.14" "0" "Apparent" "-0.534501214700376"
"142" "50" "0.14" "0" "Direct" "0.137095462337947"
"142" "50" "0.14" "0.2" "Omnivory" "0.124203549193391"
"142" "50" "0.14" "0.2" "Chain" "0.404774059058502"
"142" "50" "0.14" "0.2" "Apparent" "-0.385434401519528"
"142" "50" "0.14" "0.2" "Direct" "0.0551202021749397"
"142" "50" "0.14" "0.4" "Omnivory" "0.0967768550025109"
"142" "50" "0.14" "0.4" "Chain" "0.310231417808779"
"142" "50" "0.14" "0.4" "Apparent" "-0.272981383601453"
"142" "50" "0.14" "0.4" "Direct" "0.00683607595769974"
"142" "50" "0.14" "0.6" "Omnivory" "0.080379506497463"
"142" "50" "0.14" "0.6" "Chain" "0.217495889217679"
"142" "50" "0.14" "0.6" "Apparent" "-0.175975564716263"
"142" "50" "0.14" "0.6" "Direct" "-0.0268796998925109"
"142" "50" "0.14" "0.8" "Omnivory" "0.0989221765300612"
"142" "50" "0.14" "0.8" "Chain" "0.101556701187466"
"142" "50" "0.14" "0.8" "Apparent" "-0.109296837785156"
"142" "50" "0.14" "0.8" "Direct" "-0.0173161595964994"
"142" "50" "0.14" "1" "Omnivory" "0.140036998954808"
"142" "50" "0.14" "1" "Chain" "-0.0156908720368987"
"142" "50" "0.14" "1" "Apparent" "-0.0298510403043127"
"142" "50" "0.14" "1" "Direct" "-0.0400789214387149"
"143" "50" "0.14" "0" "Omnivory" "0.476684771984015"
"143" "50" "0.14" "0" "Chain" "0.11394473609218"
"143" "50" "0.14" "0" "Apparent" "-0.334586768224351"
"143" "50" "0.14" "0" "Direct" "0.110475183787329"
"143" "50" "0.14" "0.2" "Omnivory" "0.397715881643578"
"143" "50" "0.14" "0.2" "Chain" "0.0423542607162089"
"143" "50" "0.14" "0.2" "Apparent" "-0.23463694888299"
"143" "50" "0.14" "0.2" "Direct" "0.0866262321430929"
"143" "50" "0.14" "0.4" "Omnivory" "0.353227097743646"
"143" "50" "0.14" "0.4" "Chain" "-0.0344625759303416"
"143" "50" "0.14" "0.4" "Apparent" "-0.15395541420353"
"143" "50" "0.14" "0.4" "Direct" "0.0834333279490472"
"143" "50" "0.14" "0.6" "Omnivory" "0.343446830910553"
"143" "50" "0.14" "0.6" "Chain" "-0.118153827672337"
"143" "50" "0.14" "0.6" "Apparent" "-0.0775103918707969"
"143" "50" "0.14" "0.6" "Direct" "0.075133099936109"
"143" "50" "0.14" "0.8" "Omnivory" "0.351199682505659"
"143" "50" "0.14" "0.8" "Chain" "-0.191214687673838"
"143" "50" "0.14" "0.8" "Apparent" "-0.0168781384643818"
"143" "50" "0.14" "0.8" "Direct" "0.0669569627743946"
"143" "50" "0.14" "1" "Omnivory" "0.366005726292402"
"143" "50" "0.14" "1" "Chain" "-0.275234734076176"
"143" "50" "0.14" "1" "Apparent" "0.050994801092107"
"143" "50" "0.14" "1" "Direct" "0.054980429956708"
"144" "60" "0.14" "0" "Omnivory" "0.464786233456768"
"144" "60" "0.14" "0" "Chain" "-0.037369410687888"
"144" "60" "0.14" "0" "Apparent" "-0.415801640544113"
"144" "60" "0.14" "0" "Direct" "0.461382408105995"
"144" "60" "0.14" "0.2" "Omnivory" "0.357768044442454"
"144" "60" "0.14" "0.2" "Chain" "-0.125517361763382"
"144" "60" "0.14" "0.2" "Apparent" "-0.267804969397881"
"144" "60" "0.14" "0.2" "Direct" "0.405370522355525"
"144" "60" "0.14" "0.4" "Omnivory" "0.321509427871512"
"144" "60" "0.14" "0.4" "Chain" "-0.221359550669652"
"144" "60" "0.14" "0.4" "Apparent" "-0.137140087604976"
"144" "60" "0.14" "0.4" "Direct" "0.332556423214589"
"144" "60" "0.14" "0.6" "Omnivory" "0.314917237747121"
"144" "60" "0.14" "0.6" "Chain" "-0.323180177901484"
"144" "60" "0.14" "0.6" "Apparent" "-0.0168557085747764"
"144" "60" "0.14" "0.6" "Direct" "0.262315570910854"
"144" "60" "0.14" "0.8" "Omnivory" "0.35617652816806"
"144" "60" "0.14" "0.8" "Chain" "-0.425679896089628"
"144" "60" "0.14" "0.8" "Apparent" "0.0903252523538276"
"144" "60" "0.14" "0.8" "Direct" "0.170468024940809"
"144" "60" "0.14" "1" "Omnivory" "0.400418009593061"
"144" "60" "0.14" "1" "Chain" "-0.533854834380835"
"144" "60" "0.14" "1" "Apparent" "0.195231562128618"
"144" "60" "0.14" "1" "Direct" "0.0836651076337532"
"145" "60" "0.18" "0" "Omnivory" "0.160445211920486"
"145" "60" "0.18" "0" "Chain" "0.25229081215354"
"145" "60" "0.18" "0" "Apparent" "-0.518414568163326"
"145" "60" "0.18" "0" "Direct" "0.407202990354848"
"145" "60" "0.18" "0.2" "Omnivory" "0.107945517042228"
"145" "60" "0.18" "0.2" "Chain" "0.164857906920526"
"145" "60" "0.18" "0.2" "Apparent" "-0.397942910837181"
"145" "60" "0.18" "0.2" "Direct" "0.371343564835441"
"145" "60" "0.18" "0.4" "Omnivory" "0.103537420527121"
"145" "60" "0.18" "0.4" "Chain" "0.0446127639877371"
"145" "60" "0.18" "0.4" "Apparent" "-0.273431482927351"
"145" "60" "0.18" "0.4" "Direct" "0.340105513992276"
"145" "60" "0.18" "0.6" "Omnivory" "0.15392655105745"
"145" "60" "0.18" "0.6" "Chain" "-0.0652536620182229"
"145" "60" "0.18" "0.6" "Apparent" "-0.174828710450732"
"145" "60" "0.18" "0.6" "Direct" "0.286862807346243"
"145" "60" "0.18" "0.8" "Omnivory" "0.228431547418112"
"145" "60" "0.18" "0.8" "Chain" "-0.181086899042194"
"145" "60" "0.18" "0.8" "Apparent" "-0.0693141528074925"
"145" "60" "0.18" "0.8" "Direct" "0.205780522389053"
"145" "60" "0.18" "1" "Omnivory" "0.307498662103259"
"145" "60" "0.18" "1" "Chain" "-0.305100821690653"
"145" "60" "0.18" "1" "Apparent" "0.0337109826971433"
"145" "60" "0.18" "1" "Direct" "0.135363745195274"
"146" "50" "0.18" "0" "Omnivory" "0.329882447608077"
"146" "50" "0.18" "0" "Chain" "0.163279256638834"
"146" "50" "0.18" "0" "Apparent" "-0.426333982086652"
"146" "50" "0.18" "0" "Direct" "0.283956447517139"
"146" "50" "0.18" "0.2" "Omnivory" "0.207889511668519"
"146" "50" "0.18" "0.2" "Chain" "0.0839205727584393"
"146" "50" "0.18" "0.2" "Apparent" "-0.305883663641295"
"146" "50" "0.18" "0.2" "Direct" "0.254364206443886"
"146" "50" "0.18" "0.4" "Omnivory" "0.135701460635721"
"146" "50" "0.18" "0.4" "Chain" "-0.00579617765397225"
"146" "50" "0.18" "0.4" "Apparent" "-0.190352302151314"
"146" "50" "0.18" "0.4" "Direct" "0.21974653086173"
"146" "50" "0.18" "0.6" "Omnivory" "0.111127905264797"
"146" "50" "0.18" "0.6" "Chain" "-0.0988051399366899"
"146" "50" "0.18" "0.6" "Apparent" "-0.0814682929340397"
"146" "50" "0.18" "0.6" "Direct" "0.174666145345153"
"146" "50" "0.18" "0.8" "Omnivory" "0.0924392616589339"
"146" "50" "0.18" "0.8" "Chain" "-0.197518485101514"
"146" "50" "0.18" "0.8" "Apparent" "0.0161959460786783"
"146" "50" "0.18" "0.8" "Direct" "0.149521422760687"
"146" "50" "0.18" "1" "Omnivory" "0.0761547095307396"
"146" "50" "0.18" "1" "Chain" "-0.296820177744239"
"146" "50" "0.18" "1" "Apparent" "0.129719663714391"
"146" "50" "0.18" "1" "Direct" "0.0982237703939774"
"147" "50" "0.18" "0" "Omnivory" "0.421269201135012"
"147" "50" "0.18" "0" "Chain" "0.0585263609139697"
"147" "50" "0.18" "0" "Apparent" "-0.33979023374407"
"147" "50" "0.18" "0" "Direct" "0.00190196520317533"
"147" "50" "0.18" "0.2" "Omnivory" "0.343774938359118"
"147" "50" "0.18" "0.2" "Chain" "0.0284949132232113"
"147" "50" "0.18" "0.2" "Apparent" "-0.252930379047247"
"147" "50" "0.18" "0.2" "Direct" "-0.0129916231214187"
"147" "50" "0.18" "0.4" "Omnivory" "0.297224340882331"
"147" "50" "0.18" "0.4" "Chain" "-0.00567583538840034"
"147" "50" "0.18" "0.4" "Apparent" "-0.192646489975742"
"147" "50" "0.18" "0.4" "Direct" "-0.0116982770734934"
"147" "50" "0.18" "0.6" "Omnivory" "0.300814831136749"
"147" "50" "0.18" "0.6" "Chain" "-0.0550672759663592"
"147" "50" "0.18" "0.6" "Apparent" "-0.160656328220477"
"147" "50" "0.18" "0.6" "Direct" "0.00169189105669236"
"147" "50" "0.18" "0.8" "Omnivory" "0.296665504618283"
"147" "50" "0.18" "0.8" "Chain" "-0.103538938050332"
"147" "50" "0.18" "0.8" "Apparent" "-0.138840890822487"
"147" "50" "0.18" "0.8" "Direct" "0.0390448761694783"
"147" "50" "0.18" "1" "Omnivory" "0.322227587916579"
"147" "50" "0.18" "1" "Chain" "-0.172552194531121"
"147" "50" "0.18" "1" "Apparent" "-0.121229763904884"
"147" "50" "0.18" "1" "Direct" "0.0779294285509962"
"148" "60" "0.14" "0" "Omnivory" "0.873575577260173"
"148" "60" "0.14" "0" "Chain" "0.106279908608104"
"148" "60" "0.14" "0" "Apparent" "-0.290878327702718"
"148" "60" "0.14" "0" "Direct" "-0.0726240193681888"
"148" "60" "0.14" "0.2" "Omnivory" "0.700478686500232"
"148" "60" "0.14" "0.2" "Chain" "0.0732881588442505"
"148" "60" "0.14" "0.2" "Apparent" "-0.22504299309939"
"148" "60" "0.14" "0.2" "Direct" "-0.0591522024002539"
"148" "60" "0.14" "0.4" "Omnivory" "0.521440296408026"
"148" "60" "0.14" "0.4" "Chain" "0.0103431134823945"
"148" "60" "0.14" "0.4" "Apparent" "-0.184135950686476"
"148" "60" "0.14" "0.4" "Direct" "0.00975113383890547"
"148" "60" "0.14" "0.6" "Omnivory" "0.381801339283064"
"148" "60" "0.14" "0.6" "Chain" "-0.0623537820026537"
"148" "60" "0.14" "0.6" "Apparent" "-0.14856861875952"
"148" "60" "0.14" "0.6" "Direct" "0.0783853246187371"
"148" "60" "0.14" "0.8" "Omnivory" "0.225065169506907"
"148" "60" "0.14" "0.8" "Chain" "-0.1400527517974"
"148" "60" "0.14" "0.8" "Apparent" "-0.120280276560767"
"148" "60" "0.14" "0.8" "Direct" "0.165409514384574"
"148" "60" "0.14" "1" "Omnivory" "0.0835646511212071"
"148" "60" "0.14" "1" "Chain" "-0.223022096846098"
"148" "60" "0.14" "1" "Apparent" "-0.0957079260408616"
"148" "60" "0.14" "1" "Direct" "0.253518857263315"
"149" "60" "0.14" "0" "Omnivory" "0.470083639904295"
"149" "60" "0.14" "0" "Chain" "0.189034094240305"
"149" "60" "0.14" "0" "Apparent" "-0.553136755685044"
"149" "60" "0.14" "0" "Direct" "0.603037298889193"
"149" "60" "0.14" "0.2" "Omnivory" "0.356484424504115"
"149" "60" "0.14" "0.2" "Chain" "0.134733008431092"
"149" "60" "0.14" "0.2" "Apparent" "-0.417934226957902"
